extract_date,date,mod_zcta,total_ed_visits,ili_pne_visits,ili_pne_admissions,pct_visits,pct_adm
2020-12-01,2020-04-11,11231,13,1,1,0.07692307692307693,1
2020-12-01,2020-04-11,11232,11,2,0,0.18181818181818182,0
2020-12-01,2020-04-11,11233,49,10,4,0.20408163265306123,0.4
2020-12-01,2020-04-11,11234,37,12,7,0.32432432432432434,0.5833333333333334
2020-12-01,2020-04-11,11235,59,10,7,0.1694915254237288,0.7
2020-12-01,2020-04-11,11236,54,14,11,0.25925925925925924,0.7857142857142857
2020-12-01,2020-04-11,11237,34,15,1,0.4411764705882353,0.06666666666666667
2020-12-01,2020-04-11,11238,23,5,3,0.21739130434782608,0.6
2020-12-01,2020-04-11,11239,14,3,0,0.21428571428571427,0
2020-12-01,2020-04-11,11354,23,9,5,0.391304347826087,0.5555555555555556
2020-12-01,2020-04-11,11355,36,17,9,0.4722222222222222,0.5294117647058824
2020-12-01,2020-04-11,11356,12,4,1,0.3333333333333333,0.25
2020-12-01,2020-04-11,11357,11,2,1,0.18181818181818182,0.5
2020-12-01,2020-04-11,11358,7,3,0,0.42857142857142855,0
2020-12-01,2020-04-11,11360,3,1,0,0.3333333333333333,0
2020-12-01,2020-04-11,11361,8,2,1,0.25,0.5
2020-12-01,2020-04-11,11362,3,1,1,0.3333333333333333,1
2020-12-01,2020-04-11,11364,6,1,0,0.16666666666666666,0
2020-12-01,2020-04-11,11365,15,6,3,0.4,0.5
2020-12-01,2020-04-11,11366,3,1,0,0.3333333333333333,0
2020-12-01,2020-04-11,11367,25,5,4,0.2,0.8
2020-12-01,2020-04-11,11368,106,46,22,0.4339622641509434,0.4782608695652174
2020-12-01,2020-04-11,11369,22,11,6,0.5,0.5454545454545454
2020-12-01,2020-04-11,11370,18,3,3,0.16666666666666666,1
2020-12-01,2020-04-11,11372,43,21,12,0.4883720930232558,0.5714285714285714
2020-12-01,2020-04-11,11373,54,19,10,0.35185185185185186,0.5263157894736842
2020-12-01,2020-04-11,11374,13,5,3,0.38461538461538464,0.6
2020-12-01,2020-04-11,11375,36,6,2,0.16666666666666666,0.3333333333333333
2020-12-01,2020-04-11,11377,45,19,11,0.4222222222222222,0.5789473684210527
2020-12-01,2020-04-11,11378,14,5,3,0.35714285714285715,0.6
2020-12-01,2020-04-11,11379,10,5,0,0.5,0
2020-12-01,2020-04-11,11385,45,23,11,0.5111111111111111,0.4782608695652174
2020-12-01,2020-04-11,11411,13,6,3,0.46153846153846156,0.5
2020-12-01,2020-04-11,11412,17,4,2,0.23529411764705882,0.5
2020-12-01,2020-04-11,11413,12,2,1,0.16666666666666666,0.5
2020-12-01,2020-04-11,11414,6,2,2,0.3333333333333333,1
2020-12-01,2020-04-11,11415,8,4,2,0.5,0.5
2020-12-01,2020-04-11,11416,15,5,2,0.3333333333333333,0.4
2020-12-01,2020-04-11,11417,11,5,3,0.45454545454545453,0.6
2020-12-01,2020-04-11,11418,13,2,2,0.15384615384615385,1
2020-12-01,2020-04-11,11419,26,10,6,0.38461538461538464,0.6
2020-12-01,2020-04-11,11420,20,8,5,0.4,0.625
2020-12-01,2020-04-11,11421,16,8,4,0.5,0.5
2020-12-01,2020-04-11,11422,9,1,0,0.1111111111111111,0
2020-12-01,2020-04-11,11423,19,3,0,0.15789473684210525,0
2020-12-01,2020-04-11,11426,3,2,1,0.6666666666666666,0.5
2020-12-01,2020-04-11,11427,10,1,0,0.1,0
2020-12-01,2020-04-11,11428,4,1,0,0.25,0
2020-12-01,2020-04-11,11429,13,3,1,0.23076923076923078,0.3333333333333333
2020-12-01,2020-04-11,11432,51,13,8,0.2549019607843137,0.6153846153846154
2020-12-01,2020-04-11,11433,25,7,4,0.28,0.5714285714285714
2020-12-01,2020-04-11,11434,38,7,4,0.18421052631578946,0.5714285714285714
2020-12-01,2020-04-11,11435,33,14,9,0.42424242424242425,0.6428571428571429
2020-12-01,2020-04-11,11436,8,2,2,0.25,1
2020-12-01,2020-04-11,11691,47,12,8,0.2553191489361702,0.6666666666666666
2020-12-01,2020-04-11,11692,17,5,2,0.29411764705882354,0.4
2020-12-01,2020-04-11,11693,5,1,0,0.2,0
2020-12-01,2020-04-11,11694,12,5,4,0.4166666666666667,0.8
2020-12-01,2020-04-12,10001,21,4,1,0.19047619047619047,0.25
2020-12-01,2020-04-12,10002,31,9,2,0.2903225806451613,0.2222222222222222
2020-12-01,2020-04-12,10003,33,3,3,0.09090909090909091,1
2020-12-01,2020-04-12,10004,1,0,0,0,NaN
2020-12-01,2020-04-12,10005,5,2,1,0.4,0.5
2020-12-01,2020-04-12,10009,31,10,7,0.3225806451612903,0.7
2020-12-01,2020-04-12,10010,12,4,2,0.3333333333333333,0.5
2020-12-01,2020-04-12,10011,16,2,1,0.125,0.5
2020-12-01,2020-04-12,10012,5,0,0,0,NaN
2020-12-01,2020-04-12,10013,6,0,0,0,NaN
2020-12-01,2020-04-12,10014,3,0,0,0,NaN
2020-12-01,2020-04-12,10016,39,4,2,0.10256410256410256,0.5
2020-12-01,2020-04-12,10017,4,0,0,0,NaN
2020-12-01,2020-04-12,10019,27,5,3,0.18518518518518517,0.6
2020-12-01,2020-04-12,10021,9,1,1,0.1111111111111111,1
2020-12-01,2020-04-12,10022,7,1,1,0.14285714285714285,1
2020-12-01,2020-04-12,10023,12,2,2,0.16666666666666666,1
2020-12-01,2020-04-12,10024,12,4,2,0.3333333333333333,0.5
2020-12-01,2020-04-12,10025,43,6,5,0.13953488372093023,0.8333333333333334
2020-12-01,2020-04-12,10026,21,5,2,0.23809523809523808,0.4
2020-12-01,2020-04-12,10027,29,7,6,0.2413793103448276,0.8571428571428571
2020-12-01,2020-04-12,10028,6,2,1,0.3333333333333333,0.5
2020-12-01,2020-04-12,10029,63,13,8,0.20634920634920634,0.6153846153846154
2020-12-01,2020-04-12,10030,26,5,3,0.19230769230769232,0.6
2020-12-01,2020-04-12,10031,41,13,3,0.3170731707317073,0.23076923076923078
2020-12-01,2020-04-12,10032,42,12,3,0.2857142857142857,0.25
2020-12-01,2020-04-12,10033,19,7,0,0.3684210526315789,0
2020-12-01,2020-04-12,10034,15,5,1,0.3333333333333333,0.2
2020-12-01,2020-04-12,10035,55,11,5,0.2,0.45454545454545453
2020-12-01,2020-04-12,10036,15,3,1,0.2,0.3333333333333333
2020-12-01,2020-04-12,10037,27,4,0,0.14814814814814814,0
2020-12-01,2020-04-12,10038,16,2,1,0.125,0.5
2020-12-01,2020-04-12,10039,11,5,0,0.45454545454545453,0
2020-12-01,2020-04-12,10040,20,10,1,0.5,0.1
2020-12-01,2020-04-12,10044,1,0,0,0,NaN
2020-12-01,2020-04-12,10065,7,2,1,0.2857142857142857,0.5
2020-12-01,2020-04-12,10069,2,0,0,0,NaN
2020-12-01,2020-04-12,10075,13,3,1,0.23076923076923078,0.3333333333333333
2020-12-01,2020-04-12,10128,18,5,1,0.2777777777777778,0.2
2020-12-01,2020-04-12,10280,4,1,1,0.25,1
2020-12-01,2020-04-12,10282,2,0,0,0,NaN
2020-12-01,2020-04-12,10301,26,9,6,0.34615384615384615,0.6666666666666666
2020-12-01,2020-04-12,10302,7,4,1,0.5714285714285714,0.25
2020-12-01,2020-04-12,10303,15,5,1,0.3333333333333333,0.2
2020-12-01,2020-04-12,10304,32,12,4,0.375,0.3333333333333333
2020-12-01,2020-04-12,10305,24,11,8,0.4583333333333333,0.7272727272727273
2020-12-01,2020-04-12,10306,25,3,1,0.12,0.3333333333333333
2020-12-01,2020-04-12,10307,9,4,0,0.4444444444444444,0
2020-12-01,2020-04-12,10308,6,1,1,0.16666666666666666,1
2020-12-01,2020-04-12,10309,11,8,6,0.7272727272727273,0.75
2020-12-01,2020-04-12,10310,18,3,2,0.16666666666666666,0.6666666666666666
2020-12-01,2020-04-12,10312,9,4,2,0.4444444444444444,0.5
2020-12-01,2020-04-12,10314,35,8,4,0.22857142857142856,0.5
2020-12-01,2020-04-12,10451,51,13,8,0.2549019607843137,0.6153846153846154
2020-12-01,2020-04-12,10452,74,13,6,0.17567567567567569,0.46153846153846156
2020-12-01,2020-04-12,10453,70,11,2,0.15714285714285714,0.18181818181818182
2020-12-01,2020-04-12,10454,21,4,3,0.19047619047619047,0.75
2020-12-01,2020-04-12,10455,35,8,3,0.22857142857142856,0.375
2020-12-01,2020-04-12,10456,75,13,5,0.17333333333333334,0.38461538461538464
2020-12-01,2020-04-12,10457,77,9,5,0.11688311688311688,0.5555555555555556
2020-12-01,2020-04-12,10458,62,12,6,0.1935483870967742,0.5
2020-12-01,2020-04-12,10459,45,11,6,0.24444444444444444,0.5454545454545454
2020-12-01,2020-04-12,10460,42,6,4,0.14285714285714285,0.6666666666666666
2020-12-01,2020-04-12,10461,24,5,1,0.20833333333333334,0.2
2020-12-01,2020-04-12,10462,40,11,8,0.275,0.7272727272727273
2020-12-01,2020-04-12,10463,31,11,1,0.3548387096774194,0.09090909090909091
2020-12-01,2020-04-12,10464,2,1,1,0.5,1
2020-12-01,2020-04-12,10465,22,6,3,0.2727272727272727,0.5
2020-12-01,2020-04-12,10466,54,19,8,0.35185185185185186,0.42105263157894735
2020-12-01,2020-04-12,10467,78,16,7,0.20512820512820512,0.4375
2020-12-01,2020-04-12,10468,71,20,11,0.28169014084507044,0.55
2020-12-01,2020-04-12,10469,52,14,10,0.2692307692307692,0.7142857142857143
2020-12-01,2020-04-12,10470,9,2,1,0.2222222222222222,0.5
2020-12-01,2020-04-12,10471,10,5,1,0.5,0.2
2020-12-01,2020-04-12,10472,35,10,7,0.2857142857142857,0.7
2020-12-01,2020-04-12,10473,38,11,5,0.2894736842105263,0.45454545454545453
2020-12-01,2020-04-12,10474,12,1,0,0.08333333333333333,0
2020-12-01,2020-04-12,10475,19,2,1,0.10526315789473684,0.5
2020-12-01,2020-04-12,11004,9,2,1,0.2222222222222222,0.5
2020-12-01,2020-04-12,11101,18,5,5,0.2777777777777778,1
2020-12-01,2020-04-12,11102,21,8,3,0.38095238095238093,0.375
2020-12-01,2020-04-12,11103,22,8,3,0.36363636363636365,0.375
2020-12-01,2020-04-12,11104,11,2,2,0.18181818181818182,1
2020-12-01,2020-04-12,11105,18,7,3,0.3888888888888889,0.42857142857142855
2020-12-01,2020-04-12,11106,18,5,1,0.2777777777777778,0.2
2020-12-01,2020-04-12,11201,19,3,2,0.15789473684210525,0.6666666666666666
2020-12-01,2020-04-12,11203,61,17,14,0.2786885245901639,0.8235294117647058
2020-12-01,2020-04-12,11204,19,3,0,0.15789473684210525,0
2020-12-01,2020-04-12,11205,20,3,3,0.15,1
2020-12-01,2020-04-12,11206,55,10,2,0.18181818181818182,0.2
2020-12-01,2020-04-12,11207,59,11,7,0.1864406779661017,0.6363636363636364
2020-12-01,2020-04-12,11208,70,29,18,0.4142857142857143,0.6206896551724138
2020-12-01,2020-04-12,11209,24,1,0,0.041666666666666664,0
2020-12-01,2020-04-12,11210,27,9,5,0.3333333333333333,0.5555555555555556
2020-12-01,2020-04-12,11211,31,5,5,0.16129032258064516,1
2020-12-01,2020-04-12,11212,80,13,8,0.1625,0.6153846153846154
2020-12-01,2020-04-12,11213,38,10,5,0.2631578947368421,0.5
2020-12-01,2020-04-12,11214,38,3,3,0.07894736842105263,1
2020-12-01,2020-04-12,11215,20,6,2,0.3,0.3333333333333333
2020-12-01,2020-04-12,11216,29,4,3,0.13793103448275862,0.75
2020-12-01,2020-04-12,11217,29,9,6,0.3103448275862069,0.6666666666666666
2020-12-01,2020-04-12,11218,34,8,5,0.23529411764705882,0.625
2020-12-01,2020-04-12,11219,38,2,0,0.05263157894736842,0
2020-12-01,2020-04-12,11220,34,5,2,0.14705882352941177,0.4
2020-12-01,2020-04-12,11221,52,9,1,0.17307692307692307,0.1111111111111111
2020-12-01,2020-04-12,11222,11,5,2,0.45454545454545453,0.4
2020-12-01,2020-04-12,11223,33,5,2,0.15151515151515152,0.4
2020-12-01,2020-04-12,11224,32,6,2,0.1875,0.3333333333333333
2020-12-01,2020-04-12,11225,31,11,5,0.3548387096774194,0.45454545454545453
2020-12-01,2020-04-12,11226,50,14,5,0.28,0.35714285714285715
2020-12-01,2020-04-12,11228,15,3,1,0.2,0.3333333333333333
2020-12-01,2020-04-12,11229,40,3,1,0.075,0.3333333333333333
2020-12-01,2020-04-12,11230,55,18,11,0.32727272727272727,0.6111111111111112
2020-12-01,2020-04-12,11231,14,2,0,0.14285714285714285,0
2020-12-01,2020-04-12,11232,16,6,1,0.375,0.16666666666666666
2020-12-01,2020-04-12,11233,59,14,8,0.23728813559322035,0.5714285714285714
2020-12-01,2020-04-12,11234,30,8,6,0.26666666666666666,0.75
2020-12-01,2020-04-12,11235,51,7,5,0.13725490196078433,0.7142857142857143
2020-12-01,2020-04-12,11236,42,16,10,0.38095238095238093,0.625
2020-12-01,2020-04-12,11237,30,10,4,0.3333333333333333,0.4
2020-12-01,2020-04-12,11238,22,6,4,0.2727272727272727,0.6666666666666666
2020-12-01,2020-04-12,11239,22,7,5,0.3181818181818182,0.7142857142857143
2020-12-01,2020-04-12,11354,15,7,6,0.4666666666666667,0.8571428571428571
2020-12-01,2020-04-12,11355,27,10,8,0.37037037037037035,0.8
2020-12-01,2020-04-12,11356,9,2,2,0.2222222222222222,1
2020-12-01,2020-04-12,11357,8,1,1,0.125,1
2020-12-01,2020-04-12,11358,12,6,2,0.5,0.3333333333333333
2020-12-01,2020-04-12,11360,1,0,0,0,NaN
2020-12-01,2020-04-12,11361,5,2,1,0.4,0.5
2020-12-01,2020-04-12,11362,7,1,1,0.14285714285714285,1
2020-12-01,2020-04-12,11363,2,1,1,0.5,1
2020-12-01,2020-04-12,11364,6,1,0,0.16666666666666666,0
2020-12-01,2020-04-12,11365,9,4,3,0.4444444444444444,0.75
2020-12-01,2020-04-12,11366,1,0,0,0,NaN
2020-12-01,2020-04-12,11367,16,4,2,0.25,0.5
2020-12-01,2020-04-12,11368,79,33,19,0.4177215189873418,0.5757575757575758
2020-12-01,2020-04-12,11369,18,7,4,0.3888888888888889,0.5714285714285714
2020-12-01,2020-04-12,11370,15,6,3,0.4,0.5
2020-12-01,2020-04-12,11372,29,16,8,0.5517241379310345,0.5
2020-12-01,2020-04-12,11373,50,17,6,0.34,0.35294117647058826
2020-12-01,2020-04-12,11374,13,3,3,0.23076923076923078,1
2020-12-01,2020-04-12,11375,13,6,2,0.46153846153846156,0.3333333333333333
2020-12-01,2020-04-12,11377,33,12,7,0.36363636363636365,0.5833333333333334
2020-12-01,2020-04-12,11378,10,5,3,0.5,0.6
2020-12-01,2020-04-12,11379,17,3,3,0.17647058823529413,1
2020-12-01,2020-04-12,11385,46,18,5,0.391304347826087,0.2777777777777778
2020-12-01,2020-04-12,11411,10,3,1,0.3,0.3333333333333333
2020-12-01,2020-04-12,11412,13,3,1,0.23076923076923078,0.3333333333333333
2020-12-01,2020-04-12,11413,8,1,0,0.125,0
2020-12-01,2020-04-12,11414,10,3,3,0.3,1
2020-12-01,2020-04-12,11415,7,3,2,0.42857142857142855,0.6666666666666666
2020-12-01,2020-04-12,11416,12,3,1,0.25,0.3333333333333333
2020-12-01,2020-04-12,11417,8,3,2,0.375,0.6666666666666666
2020-12-01,2020-04-12,11418,14,6,4,0.42857142857142855,0.6666666666666666
2020-12-01,2020-04-12,11419,17,7,4,0.4117647058823529,0.5714285714285714
2020-12-01,2020-04-12,11420,17,6,4,0.35294117647058826,0.6666666666666666
2020-12-01,2020-04-12,11421,19,6,1,0.3157894736842105,0.16666666666666666
2020-12-01,2020-04-12,11422,5,0,0,0,NaN
2020-12-01,2020-04-12,11423,25,5,3,0.2,0.6
2020-12-01,2020-04-12,11426,8,2,1,0.25,0.5
2020-12-01,2020-04-12,11427,13,1,0,0.07692307692307693,0
2020-12-01,2020-04-12,11428,10,3,1,0.3,0.3333333333333333
2020-12-01,2020-04-12,11429,13,5,3,0.38461538461538464,0.6
2020-12-01,2020-04-12,11432,47,13,9,0.2765957446808511,0.6923076923076923
2020-12-01,2020-04-12,11433,23,4,4,0.17391304347826086,1
2020-12-01,2020-04-12,11434,44,10,5,0.22727272727272727,0.5
2020-12-01,2020-04-12,11435,29,10,7,0.3448275862068966,0.7
2020-12-01,2020-04-12,11436,12,6,1,0.5,0.16666666666666666
2020-12-01,2020-04-12,11691,52,20,14,0.38461538461538464,0.7
2020-12-01,2020-04-12,11692,16,3,2,0.1875,0.6666666666666666
2020-12-01,2020-04-12,11693,6,3,1,0.5,0.3333333333333333
2020-12-01,2020-04-12,11694,8,3,0,0.375,0
2020-12-01,2020-04-13,10001,27,6,2,0.2222222222222222,0.3333333333333333
2020-12-01,2020-04-13,10002,38,10,8,0.2631578947368421,0.8
2020-12-01,2020-04-13,10003,26,2,2,0.07692307692307693,1
2020-12-01,2020-04-13,10004,1,0,0,0,NaN
2020-12-01,2020-04-13,10005,3,1,1,0.3333333333333333,1
2020-12-01,2020-04-13,10007,1,0,0,0,NaN
2020-12-01,2020-04-13,10009,40,6,4,0.15,0.6666666666666666
2020-12-01,2020-04-13,10010,10,3,2,0.3,0.6666666666666666
2020-12-01,2020-04-13,10011,10,0,0,0,NaN
2020-12-01,2020-04-13,10012,7,2,1,0.2857142857142857,0.5
2020-12-01,2020-04-13,10013,7,2,1,0.2857142857142857,0.5
2020-12-01,2020-04-13,10014,10,4,2,0.4,0.5
2020-12-01,2020-04-13,10016,48,4,2,0.08333333333333333,0.5
2020-12-01,2020-04-13,10017,4,0,0,0,NaN
2020-12-01,2020-04-13,10018,1,0,0,0,NaN
2020-12-01,2020-04-13,10019,29,4,0,0.13793103448275862,0
2020-12-01,2020-04-13,10021,14,0,0,0,NaN
2020-12-01,2020-04-13,10022,11,2,1,0.18181818181818182,0.5
2020-12-01,2020-04-13,10023,21,5,5,0.23809523809523808,1
2020-12-01,2020-04-13,10024,18,2,2,0.1111111111111111,1
2020-12-01,2020-04-13,10025,49,6,3,0.12244897959183673,0.5
2020-12-01,2020-04-13,10026,35,10,2,0.2857142857142857,0.2
2020-12-01,2020-04-13,10027,42,11,4,0.2619047619047619,0.36363636363636365
2020-12-01,2020-04-13,10028,9,1,1,0.1111111111111111,1
2020-12-01,2020-04-13,10029,86,17,13,0.19767441860465115,0.7647058823529411
2020-12-01,2020-04-13,10030,27,7,3,0.25925925925925924,0.42857142857142855
2020-12-01,2020-04-13,10031,37,10,5,0.2702702702702703,0.5
2020-12-01,2020-04-13,10032,61,26,7,0.4262295081967213,0.2692307692307692
2020-12-01,2020-04-13,10033,36,16,6,0.4444444444444444,0.375
2020-12-01,2020-04-13,10034,26,9,4,0.34615384615384615,0.4444444444444444
2020-12-01,2020-04-13,10035,59,16,8,0.2711864406779661,0.5
2020-12-01,2020-04-13,10036,14,3,3,0.21428571428571427,1
2020-12-01,2020-04-13,10037,24,6,3,0.25,0.5
2020-12-01,2020-04-13,10038,14,0,0,0,NaN
2020-12-01,2020-04-13,10039,27,3,2,0.1111111111111111,0.6666666666666666
2020-12-01,2020-04-13,10040,30,11,0,0.36666666666666664,0
2020-12-01,2020-04-13,10044,6,3,2,0.5,0.6666666666666666
2020-12-01,2020-04-13,10065,7,4,4,0.5714285714285714,1
2020-12-01,2020-04-13,10075,9,2,2,0.2222222222222222,1
2020-12-01,2020-04-13,10128,12,3,1,0.25,0.3333333333333333
2020-12-01,2020-04-13,10280,1,0,0,0,NaN
2020-12-01,2020-04-13,10282,3,1,0,0.3333333333333333,0
2020-12-01,2020-04-13,10301,39,11,6,0.28205128205128205,0.5454545454545454
2020-12-01,2020-04-13,10302,14,5,0,0.35714285714285715,0
2020-12-01,2020-04-13,10303,20,5,1,0.25,0.2
2020-12-01,2020-04-13,10304,28,7,3,0.25,0.42857142857142855
2020-12-01,2020-04-13,10305,38,6,4,0.15789473684210525,0.6666666666666666
2020-12-01,2020-04-13,10306,28,3,1,0.10714285714285714,0.3333333333333333
2020-12-01,2020-04-13,10307,6,1,1,0.16666666666666666,1
2020-12-01,2020-04-13,10308,4,1,1,0.25,1
2020-12-01,2020-04-13,10309,10,3,2,0.3,0.6666666666666666
2020-12-01,2020-04-13,10310,15,3,0,0.2,0
2020-12-01,2020-04-13,10312,22,4,3,0.18181818181818182,0.75
2020-12-01,2020-04-13,10314,45,10,5,0.2222222222222222,0.5
2020-12-01,2020-04-13,10451,65,10,3,0.15384615384615385,0.3
2020-12-01,2020-04-13,10452,50,11,5,0.22,0.45454545454545453
2020-12-01,2020-04-13,10453,67,8,3,0.11940298507462686,0.375
2020-12-01,2020-04-13,10454,27,8,5,0.2962962962962963,0.625
2020-12-01,2020-04-13,10455,29,5,0,0.1724137931034483,0
2020-12-01,2020-04-13,10456,104,14,8,0.1346153846153846,0.5714285714285714
2020-12-01,2020-04-13,10457,83,10,3,0.12048192771084337,0.3
2020-12-01,2020-04-13,10458,57,14,6,0.24561403508771928,0.42857142857142855
2020-12-01,2020-04-13,10459,44,13,6,0.29545454545454547,0.46153846153846156
2020-12-01,2020-04-13,10460,60,10,2,0.16666666666666666,0.2
2020-12-01,2020-04-13,10461,33,11,2,0.3333333333333333,0.18181818181818182
2020-12-01,2020-04-13,10462,32,8,4,0.25,0.5
2020-12-01,2020-04-13,10463,51,22,7,0.43137254901960786,0.3181818181818182
2020-12-01,2020-04-13,10464,2,1,0,0.5,0
2020-12-01,2020-04-13,10465,25,3,1,0.12,0.3333333333333333
2020-12-01,2020-04-13,10466,59,21,7,0.3559322033898305,0.3333333333333333
2020-12-01,2020-04-13,10467,88,17,11,0.19318181818181818,0.6470588235294118
2020-12-01,2020-04-13,10468,38,7,1,0.18421052631578946,0.14285714285714285
2020-12-01,2020-04-13,10469,47,15,12,0.3191489361702128,0.8
2020-12-01,2020-04-13,10470,2,0,0,0,NaN
2020-12-01,2020-04-13,10471,16,5,2,0.3125,0.4
2020-12-01,2020-04-13,10472,47,15,10,0.3191489361702128,0.6666666666666666
2020-12-01,2020-04-13,10473,36,8,5,0.2222222222222222,0.625
2020-12-01,2020-04-13,10474,11,2,1,0.18181818181818182,0.5
2020-12-01,2020-04-13,10475,32,14,10,0.4375,0.7142857142857143
2020-12-01,2020-04-13,11004,12,3,1,0.25,0.3333333333333333
2020-12-01,2020-04-13,11101,24,11,6,0.4583333333333333,0.5454545454545454
2020-12-01,2020-04-13,11102,18,5,3,0.2777777777777778,0.6
2020-12-01,2020-04-13,11103,11,3,3,0.2727272727272727,1
2020-12-01,2020-04-13,11104,7,5,2,0.7142857142857143,0.4
2020-12-01,2020-04-13,11105,14,2,0,0.14285714285714285,0
2020-12-01,2020-04-13,11106,18,7,5,0.3888888888888889,0.7142857142857143
2020-12-01,2020-04-13,11109,2,2,2,1,1
2020-12-01,2020-04-13,11201,42,12,7,0.2857142857142857,0.5833333333333334
2020-12-01,2020-04-13,11203,60,19,7,0.31666666666666665,0.3684210526315789
2020-12-01,2020-04-13,11204,32,3,2,0.09375,0.6666666666666666
2020-12-01,2020-04-13,11205,17,3,1,0.17647058823529413,0.3333333333333333
2020-12-01,2020-04-13,11206,62,11,6,0.1774193548387097,0.5454545454545454
2020-12-01,2020-04-13,11207,73,21,8,0.2876712328767123,0.38095238095238093
2020-12-01,2020-04-13,11208,73,25,18,0.3424657534246575,0.72
2020-12-01,2020-04-13,11209,22,5,3,0.22727272727272727,0.6
2020-12-01,2020-04-13,11210,29,13,5,0.4482758620689655,0.38461538461538464
2020-12-01,2020-04-13,11211,26,4,3,0.15384615384615385,0.75
2020-12-01,2020-04-13,11212,88,12,6,0.13636363636363635,0.5
2020-12-01,2020-04-13,11213,54,17,6,0.3148148148148148,0.35294117647058826
2020-12-01,2020-04-13,11214,45,7,4,0.15555555555555556,0.5714285714285714
2020-12-01,2020-04-13,11215,31,9,3,0.2903225806451613,0.3333333333333333
2020-12-01,2020-04-13,11216,32,6,2,0.1875,0.3333333333333333
2020-12-01,2020-04-13,11217,23,3,3,0.13043478260869565,1
2020-12-01,2020-04-13,11218,31,4,4,0.12903225806451613,1
2020-12-01,2020-04-13,11219,34,4,3,0.11764705882352941,0.75
2020-12-01,2020-04-13,11220,42,6,2,0.14285714285714285,0.3333333333333333
2020-12-01,2020-04-13,11221,46,12,5,0.2608695652173913,0.4166666666666667
2020-12-01,2020-04-13,11222,13,6,3,0.46153846153846156,0.5
2020-12-01,2020-04-13,11223,42,8,4,0.19047619047619047,0.5
2020-12-01,2020-04-13,11224,57,12,7,0.21052631578947367,0.5833333333333334
2020-12-01,2020-04-13,11225,35,8,4,0.22857142857142856,0.5
2020-12-01,2020-04-13,11226,77,25,17,0.3246753246753247,0.68
2020-12-01,2020-04-13,11228,17,3,0,0.17647058823529413,0
2020-12-01,2020-04-13,11229,39,13,5,0.3333333333333333,0.38461538461538464
2020-12-01,2020-04-13,11230,54,14,7,0.25925925925925924,0.5
2020-12-01,2020-04-13,11231,17,6,3,0.35294117647058826,0.5
2020-12-01,2020-04-13,11232,16,3,2,0.1875,0.6666666666666666
2020-12-01,2020-04-13,11233,60,16,8,0.26666666666666666,0.5
2020-12-01,2020-04-13,11234,40,10,3,0.25,0.3
2020-12-01,2020-04-13,11235,59,14,7,0.23728813559322035,0.5
2020-12-01,2020-04-13,11236,58,22,10,0.3793103448275862,0.45454545454545453
2020-12-01,2020-04-13,11237,29,6,0,0.20689655172413793,0
2020-12-01,2020-04-13,11238,23,9,5,0.391304347826087,0.5555555555555556
2020-12-01,2020-04-13,11239,17,6,6,0.35294117647058826,1
2020-12-01,2020-04-13,11354,22,10,9,0.45454545454545453,0.9
2020-12-01,2020-04-13,11355,28,9,5,0.32142857142857145,0.5555555555555556
2020-12-01,2020-04-13,11356,10,4,2,0.4,0.5
2020-12-01,2020-04-13,11357,7,3,3,0.42857142857142855,1
2020-12-01,2020-04-13,11358,11,6,2,0.5454545454545454,0.3333333333333333
2020-12-01,2020-04-13,11360,2,2,1,1,0.5
2020-12-01,2020-04-13,11361,8,2,2,0.25,1
2020-12-01,2020-04-13,11362,1,0,0,0,NaN
